Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit,Product ID
Polar Loop Activity Tracker,201709,3,1.21829,105
Pelican Maverick 100X Kayak,201709,3,1.41186,106
Garmin Approach S4 Golf GPS Watch,201709,2,0.17691,107
Total Gym 1400,201709,1,0.19243,108
Garmin Forerunner 910XT GPS Watch,201709,2,0.78205,109
Titleist Club Glove Travel Cover,201709,3,0.98067,110
GoPro HERO3+ Black Edition Camera,201709,0,0.58346,111
Diamondback Boys' Insight 24 Performance Hybr,201709,0,1.93983,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201709,2,1.1197,113
Stiga Master Series ST3100 Competition Indoor,201709,4,2.13431,114
SOLE E35 Elliptical,201709,10,0.35477,115
Bushnell Pro X7 Jolt Slope Rangefinder,201709,27,1.20039,116
SOLE E25 Elliptical,201709,7,1.42652,117
Bowflex SelectTech 1090 Dumbbells,201709,39,1.81722,118
Perfect Fitness Perfect Rip Deck,201708,158,0.56871,1
Nike Men's Dri-FIT Victory Golf Polo,201708,154,1.15865,2
O'Brien Men's Neoprene Life Vest,201708,436,1.93181,3
Nike Men's Free 5.0+ Running Shoe,201708,234,2.17224,4
Under Armour Girls' Toddler Spine Surge Runni,201708,329,0.91808,5
Nike Men's CJ Elite 2 TD Football Cleat,201708,52,1.18195,6
Field & Stream Sportsman 16 Gun Fire Safe,201708,167,1.9601,7
Pelican Sunstream 100 Kayak,201708,129,2.04143,8
Diamondback Women's Serene Classic Comfort Bi,201708,6,1.25768,9
ENO Atlas Hammock Straps,201708,0,0.89496,10
Nike Men's Comfort 2 Slide,201708,0,1.11522,11
adidas Youth Germany Black/Red Away Match Soc,201708,3,2.19082,12
Team Golf St. Louis Cardinals Putter Grip,201708,0,0.8672,13
LIJA Women's Eyelet Sleeveless Golf Polo,201708,0,2.15979,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201708,0,0.68625,15
Glove It Women's Imperial Golf Glove,201708,0,0.96125,16
Glove It Imperial Golf Towel,201708,0,2.0322,17
Bridgestone e6 Straight Distance NFL Carolina,201708,0,1.21803,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201708,0,2.16324,19
Columbia Men's PFG Anchor Tough T-Shirt,201708,2,0.90595,20
Under Armour Women's Ignite Slide,201708,1,2.2671,21
Team Golf Tennessee Volunteers Putter Grip,201708,0,0.86061,22
Titleist Pro V1x High Numbers Personalized Go,201708,0,2.31444,23
Nike Men's Deutschland Weltmeister Winners Bl,201708,0,1.57126,24
Bridgestone e6 Straight Distance NFL San Dieg,201708,0,0.60443,25
Nike Women's Tempo Shorts,201708,0,1.09101,26
Team Golf Texas Longhorns Putter Grip,201708,0,0.23231,27
Hirzl Women's Soffft Flex Golf Glove,201708,0,1.87235,28
Clicgear 8.0 Shoe Brush,201708,4,0.99774,29
Hirzl Women's Hybrid Golf Glove,201708,0,2.14135,30
Team Golf Pittsburgh Steelers Putter Grip,201708,0,0.98665,31
Top Flite Women's 2017 XL Hybrid,201708,0,0.86753,32
Glove It Urban Brick Golf Towel,201708,12,1.09139,33
Nike Dri-FIT Crew Sock 6 Pack,201708,0,0.36122,34
TYR Boys' Team Digi Jammer,201708,0,0.56969,35
Team Golf San Francisco Giants Putter Grip,201708,0,1.01393,36
Clicgear Rovic Cooler Bag,201708,0,2.16373,37
Hirzl Men's Hybrid Golf Glove,201708,0,2.01868,38
Titleist Pro V1x Golf Balls,201708,0,1.00955,39
adidas Men's Germany Black Crest Away Tee,201708,0,0.46299,40
Titleist Pro V1 High Numbers Personalized Gol,201708,0,1.97881,41
Under Armour Women's Micro G Skulpt Running S,201708,8,1.91138,42
Under Armour Hustle Storm Medium Duffle Bag,201708,0,1.44777,43
Under Armour Women's Ignite PIP VI Slide,201708,0,1.66854,44
Bag Boy Beverage Holder,201708,0,1.75778,45
Under Armour Men's Tech II T-Shirt,201708,0,1.19344,46
Team Golf New England Patriots Putter Grip,201708,0,0.42616,47
Under Armour Men's Compression EV SL Slide,201708,0,0.2529,48
Bridgestone e6 Straight Distance NFL Tennesse,201708,0,1.84156,49
Glove It Women's Mod Oval Golf Glove,201708,0,1.13073,50
Titleist Pro V1x High Numbers Golf Balls,201708,0,1.04799,51
Nike Women's Legend V-Neck T-Shirt,201708,0,2.18049,52
Under Armour Kids' Mercenary Slide,201708,0,2.11741,53
adidas Kids' F5 Messi FG Soccer Cleat,201708,0,0.3785,54
Children's heaters,201708,0,1.37983,55
Web Camera,201708,3,1.8621,56
Dell Laptop,201708,38,1.42505,57
Porcelain crafts,201708,6,1.77113,58
Sports Books,201708,0,0.44191,59
DVDs,201708,0,1.29943,60
Industrial consumer electronics,201708,2,1.87279,61
Fighting video games,201708,0,1.7104,62
Summer dresses,201708,0,0.14235,63
Lawn mower,201708,0,1.62139,64
Adult dog supplies,201708,0,1.99222,65
Rock music,201708,0,1.4155,66
Elevation Training Mask 2.0,201708,2,1.65973,67
LIJA Women's Mid-Length Panel Golf Shorts,201708,9,0.18759,68
Toys,201708,0,0.53148,69
Brooks Women's Ghost 6 Running Shoe,201708,14,2.16146,70
Bag Boy M330 Push Cart,201708,2,1.05887,71
Merrell Women's Grassbow Sport Hiking Shoe,201708,0,2.05799,72
Nike Men's Free TR 5.0 TB Training Shoe,201708,0,1.97209,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201708,0,0.31168,74
First aid kit,201708,0,0.10296,75
CDs of rock,201708,1,1.42987,76
Polar FT4 Heart Rate Monitor,201708,4,0.60882,77
LIJA Women's Argyle Golf Polo,201708,4,1.5097,78
TaylorMade White Smoke IN-12 Putter,201708,16,1.93738,79
Fitbit The One Wireless Activity & Sleep Trac,201708,5,1.6174,80
Nike Kids' Grade School KD VI Basketball Shoe,201708,12,1.30208,81
The North Face Women's Recon Backpack,201708,7,1.33995,82
Smart watch,201708,0,0.91984,83
Baby sweater,201708,0,0.27734,84
MDGolf Pittsburgh Penguins Putter,201708,1,2.14569,85
Men's gala suit,201708,0,1.92141,86
Merrell Men's All Out Flash Trail Running Sho,201708,0,2.08529,87
Garmin Approach S3 Golf GPS Watch,201708,3,2.14781,88
LIJA Women's Button Golf Dress,201708,0,0.57522,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201708,1,0.28546,90
Merrell Women's Siren Mid Waterproof Hiking B,201708,4,1.80366,91
TaylorMade Women's RBZ SL Rescue,201708,2,1.10552,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201708,0,0.41841,93
TaylorMade 2017 Purelite Stand Bag,201708,0,1.68243,94
Cleveland Golf Collegiate My Custom Wedge 588,201708,0,0.88534,95
adidas Brazuca 2017 Official Match Ball,201708,1,0.68332,96
Nike Men's Fingertrap Max Training Shoe,201708,4,1.01945,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201708,2,0.29216,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201708,3,1.25083,99
Ogio Race Golf Shoes,201708,1,0.55284,100
insta-bed Neverflat Air Mattress,201708,10,0.12973,101
GolfBuddy VT3 GPS Watch,201708,1,2.27242,102
Merrell Women's Grassbow Sport Waterproof Hik,201708,4,1.71092,103
Titleist Small Wheeled Travel Cover,201708,1,1.05238,104
Polar Loop Activity Tracker,201708,5,0.52208,105
Pelican Maverick 100X Kayak,201708,0,1.6016,106
Garmin Approach S4 Golf GPS Watch,201708,0,1.73782,107
Total Gym 1400,201708,0,2.00554,108
Garmin Forerunner 910XT GPS Watch,201708,0,0.75699,109
Titleist Club Glove Travel Cover,201708,0,0.89685,110
GoPro HERO3+ Black Edition Camera,201708,0,0.50678,111
Diamondback Boys' Insight 24 Performance Hybr,201708,0,0.26788,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201708,0,1.29213,113
Stiga Master Series ST3100 Competition Indoor,201708,0,2.29053,114
SOLE E35 Elliptical,201708,9,2.18953,115
Bushnell Pro X7 Jolt Slope Rangefinder,201708,11,1.26353,116
SOLE E25 Elliptical,201708,33,2.32251,117
Bowflex SelectTech 1090 Dumbbells,201708,37,1.35716,118
Perfect Fitness Perfect Rip Deck,201707,37,2.05885,1
Nike Men's Dri-FIT Victory Golf Polo,201707,619,2.24667,2
O'Brien Men's Neoprene Life Vest,201707,91,1.14654,3
Nike Men's Free 5.0+ Running Shoe,201707,329,0.2943,4
Under Armour Girls' Toddler Spine Surge Runni,201707,353,0.8271,5
Nike Men's CJ Elite 2 TD Football Cleat,201707,194,1.32662,6
Field & Stream Sportsman 16 Gun Fire Safe,201707,35,1.76017,7
Pelican Sunstream 100 Kayak,201707,22,0.66168,8
Diamondback Women's Serene Classic Comfort Bi,201707,90,0.32416,9
ENO Atlas Hammock Straps,201707,0,1.15521,10
Nike Men's Comfort 2 Slide,201707,2,0.85838,11
adidas Youth Germany Black/Red Away Match Soc,201707,0,2.06286,12
Team Golf St. Louis Cardinals Putter Grip,201707,0,1.20583,13
LIJA Women's Eyelet Sleeveless Golf Polo,201707,8,0.333,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201707,0,0.91713,15
Glove It Women's Imperial Golf Glove,201707,0,0.43424,16
Glove It Imperial Golf Towel,201707,0,0.32267,17
Bridgestone e6 Straight Distance NFL Carolina,201707,0,1.08005,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201707,4,2.20021,19
Columbia Men's PFG Anchor Tough T-Shirt,201707,0,0.94429,20
Under Armour Women's Ignite Slide,201707,0,1.82665,21
Team Golf Tennessee Volunteers Putter Grip,201707,0,1.28822,22
Titleist Pro V1x High Numbers Personalized Go,201707,0,0.5462,23
Nike Men's Deutschland Weltmeister Winners Bl,201707,0,0.65972,24
Bridgestone e6 Straight Distance NFL San Dieg,201707,0,0.45077,25
Nike Women's Tempo Shorts,201707,2,0.21754,26
Team Golf Texas Longhorns Putter Grip,201707,0,2.00123,27
Hirzl Women's Soffft Flex Golf Glove,201707,0,1.30468,28
Clicgear 8.0 Shoe Brush,201707,0,1.41717,29
Hirzl Women's Hybrid Golf Glove,201707,0,1.14552,30
Team Golf Pittsburgh Steelers Putter Grip,201707,0,1.41238,31
Top Flite Women's 2017 XL Hybrid,201707,0,1.05377,32
Glove It Urban Brick Golf Towel,201707,0,1.63813,33
Nike Dri-FIT Crew Sock 6 Pack,201707,0,2.05987,34
TYR Boys' Team Digi Jammer,201707,0,0.23133,35
Team Golf San Francisco Giants Putter Grip,201707,0,0.91894,36
Clicgear Rovic Cooler Bag,201707,0,1.33737,37
Hirzl Men's Hybrid Golf Glove,201707,0,1.88593,38
Titleist Pro V1x Golf Balls,201707,0,0.42413,39
adidas Men's Germany Black Crest Away Tee,201707,5,2.24969,40
Titleist Pro V1 High Numbers Personalized Gol,201707,0,0.23694,41
Under Armour Women's Micro G Skulpt Running S,201707,0,2.29366,42
Under Armour Hustle Storm Medium Duffle Bag,201707,0,1.31653,43
Under Armour Women's Ignite PIP VI Slide,201707,0,1.52808,44
Bag Boy Beverage Holder,201707,0,1.77729,45
Under Armour Men's Tech II T-Shirt,201707,0,2.26332,46
Team Golf New England Patriots Putter Grip,201707,0,0.24606,47
Under Armour Men's Compression EV SL Slide,201707,0,1.24288,48
Bridgestone e6 Straight Distance NFL Tennesse,201707,0,2.24631,49
Glove It Women's Mod Oval Golf Glove,201707,0,0.10349,50
Titleist Pro V1x High Numbers Golf Balls,201707,0,1.03752,51
Nike Women's Legend V-Neck T-Shirt,201707,0,0.71504,52
Under Armour Kids' Mercenary Slide,201707,0,2.06473,53
adidas Kids' F5 Messi FG Soccer Cleat,201707,0,0.68443,54
Children's heaters,201707,0,0.46565,55
Web Camera,201707,7,1.21731,56
Dell Laptop,201707,32,1.52892,57
Porcelain crafts,201707,0,1.12792,58
Sports Books,201707,0,0.77783,59
DVDs,201707,0,0.11396,60
Industrial consumer electronics,201707,1,1.71336,61
Fighting video games,201707,0,1.59213,62
Summer dresses,201707,0,0.88829,63
Lawn mower,201707,0,2.04382,64
Adult dog supplies,201707,0,0.33628,65
Rock music,201707,0,2.096,66
Elevation Training Mask 2.0,201707,0,1.94823,67
LIJA Women's Mid-Length Panel Golf Shorts,201707,1,0.71398,68
Toys,201707,0,1.69229,69
Brooks Women's Ghost 6 Running Shoe,201707,3,2.26513,70
Bag Boy M330 Push Cart,201707,0,1.47983,71
Merrell Women's Grassbow Sport Hiking Shoe,201707,15,0.7057,72
Nike Men's Free TR 5.0 TB Training Shoe,201707,9,0.13025,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201707,7,1.46946,74
First aid kit,201707,0,0.48736,75
CDs of rock,201707,0,2.05705,76
Polar FT4 Heart Rate Monitor,201707,4,0.39955,77
LIJA Women's Argyle Golf Polo,201707,20,0.17208,78
TaylorMade White Smoke IN-12 Putter,201707,2,1.78545,79
Fitbit The One Wireless Activity & Sleep Trac,201707,7,0.49182,80
Nike Kids' Grade School KD VI Basketball Shoe,201707,0,1.78886,81
The North Face Women's Recon Backpack,201707,0,0.4666,82
Smart watch,201707,0,0.63826,83
Baby sweater,201707,0,0.61959,84
MDGolf Pittsburgh Penguins Putter,201707,0,0.3938,85
Men's gala suit,201707,0,0.14645,86
Merrell Men's All Out Flash Trail Running Sho,201707,1,1.48159,87
Garmin Approach S3 Golf GPS Watch,201707,1,2.32025,88
LIJA Women's Button Golf Dress,201707,3,0.28096,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201707,0,1.55096,90
Merrell Women's Siren Mid Waterproof Hiking B,201707,0,2.34048,91
TaylorMade Women's RBZ SL Rescue,201707,0,1.84907,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201707,0,0.12367,93
TaylorMade 2017 Purelite Stand Bag,201707,1,2.14891,94
Cleveland Golf Collegiate My Custom Wedge 588,201707,2,1.06494,95
adidas Brazuca 2017 Official Match Ball,201707,2,0.92503,96
Nike Men's Fingertrap Max Training Shoe,201707,2,0.40868,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201707,3,1.53219,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201707,2,1.86232,99
Ogio Race Golf Shoes,201707,4,0.62541,100
insta-bed Neverflat Air Mattress,201707,0,1.1032,101
GolfBuddy VT3 GPS Watch,201707,2,1.20501,102
Merrell Women's Grassbow Sport Waterproof Hik,201707,3,0.4503,103
Titleist Small Wheeled Travel Cover,201707,0,2.00221,104
Polar Loop Activity Tracker,201707,2,2.33555,105
Pelican Maverick 100X Kayak,201707,0,1.07198,106
Garmin Approach S4 Golf GPS Watch,201707,0,1.06817,107
Total Gym 1400,201707,0,1.97172,108
Garmin Forerunner 910XT GPS Watch,201707,0,1.0542,109
Titleist Club Glove Travel Cover,201707,0,1.77712,110
GoPro HERO3+ Black Edition Camera,201707,0,0.6414,111
Diamondback Boys' Insight 24 Performance Hybr,201707,0,1.70369,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201707,0,0.36212,113
Stiga Master Series ST3100 Competition Indoor,201707,0,2.31733,114
SOLE E35 Elliptical,201707,34,1.63055,115
Bushnell Pro X7 Jolt Slope Rangefinder,201707,32,1.60283,116
SOLE E25 Elliptical,201707,9,0.9439,117
Bowflex SelectTech 1090 Dumbbells,201707,28,2.25081,118
Perfect Fitness Perfect Rip Deck,201706,288,0.50204,1
Nike Men's Dri-FIT Victory Golf Polo,201706,638,2.01241,2
O'Brien Men's Neoprene Life Vest,201706,477,1.34404,3
Nike Men's Free 5.0+ Running Shoe,201706,80,1.18471,4
Under Armour Girls' Toddler Spine Surge Runni,201706,187,1.79116,5
Nike Men's CJ Elite 2 TD Football Cleat,201706,70,1.4243,6
Field & Stream Sportsman 16 Gun Fire Safe,201706,14,0.32904,7
Pelican Sunstream 100 Kayak,201706,84,2.03095,8
Diamondback Women's Serene Classic Comfort Bi,201706,113,0.46404,9
ENO Atlas Hammock Straps,201706,0,1.20475,10
Nike Men's Comfort 2 Slide,201706,0,2.28743,11
adidas Youth Germany Black/Red Away Match Soc,201706,0,0.65486,12
Team Golf St. Louis Cardinals Putter Grip,201706,0,0.91724,13
LIJA Women's Eyelet Sleeveless Golf Polo,201706,0,1.25589,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201706,0,1.15282,15
Glove It Women's Imperial Golf Glove,201706,0,0.56024,16
Glove It Imperial Golf Towel,201706,0,1.47611,17
Bridgestone e6 Straight Distance NFL Carolina,201706,0,2.2028,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201706,1,0.19659,19
Columbia Men's PFG Anchor Tough T-Shirt,201706,0,0.44089,20
Under Armour Women's Ignite Slide,201706,1,2.03671,21
Team Golf Tennessee Volunteers Putter Grip,201706,0,1.47851,22
Titleist Pro V1x High Numbers Personalized Go,201706,0,1.32015,23
Nike Men's Deutschland Weltmeister Winners Bl,201706,0,1.6235,24
Bridgestone e6 Straight Distance NFL San Dieg,201706,0,1.8658,25
Nike Women's Tempo Shorts,201706,0,2.15346,26
Team Golf Texas Longhorns Putter Grip,201706,0,0.35761,27
Hirzl Women's Soffft Flex Golf Glove,201706,0,1.50291,28
Clicgear 8.0 Shoe Brush,201706,0,0.37121,29
Hirzl Women's Hybrid Golf Glove,201706,0,0.72629,30
Team Golf Pittsburgh Steelers Putter Grip,201706,0,2.21671,31
Top Flite Women's 2017 XL Hybrid,201706,2,0.51299,32
Glove It Urban Brick Golf Towel,201706,1,1.48383,33
Nike Dri-FIT Crew Sock 6 Pack,201706,0,0.20852,34
TYR Boys' Team Digi Jammer,201706,0,0.67805,35
Team Golf San Francisco Giants Putter Grip,201706,0,0.19652,36
Clicgear Rovic Cooler Bag,201706,0,1.72732,37
Hirzl Men's Hybrid Golf Glove,201706,0,0.32433,38
Titleist Pro V1x Golf Balls,201706,0,0.25167,39
adidas Men's Germany Black Crest Away Tee,201706,2,0.43802,40
Titleist Pro V1 High Numbers Personalized Gol,201706,0,1.09782,41
Under Armour Women's Micro G Skulpt Running S,201706,0,0.47366,42
Under Armour Hustle Storm Medium Duffle Bag,201706,0,1.05029,43
Under Armour Women's Ignite PIP VI Slide,201706,1,0.68012,44
Bag Boy Beverage Holder,201706,0,1.76056,45
Under Armour Men's Tech II T-Shirt,201706,0,0.43732,46
Team Golf New England Patriots Putter Grip,201706,0,1.90522,47
Under Armour Men's Compression EV SL Slide,201706,0,1.88212,48
Bridgestone e6 Straight Distance NFL Tennesse,201706,0,0.76929,49
Glove It Women's Mod Oval Golf Glove,201706,0,1.44229,50
Titleist Pro V1x High Numbers Golf Balls,201706,2,1.34105,51
Nike Women's Legend V-Neck T-Shirt,201706,0,2.11371,52
Under Armour Kids' Mercenary Slide,201706,0,0.73945,53
adidas Kids' F5 Messi FG Soccer Cleat,201706,0,0.10476,54
Children's heaters,201706,0,0.22566,55
Web Camera,201706,1,1.05223,56
Dell Laptop,201706,21,2.28293,57
Porcelain crafts,201706,1,0.21563,58
Sports Books,201706,0,1.25495,59
DVDs,201706,2,1.55092,60
Industrial consumer electronics,201706,2,1.4059,61
Fighting video games,201706,0,1.94097,62
Summer dresses,201706,0,1.32017,63
Lawn mower,201706,0,2.2348,64
Adult dog supplies,201706,0,0.11856,65
Rock music,201706,0,0.45918,66
Elevation Training Mask 2.0,201706,9,1.28941,67
LIJA Women's Mid-Length Panel Golf Shorts,201706,2,2.16204,68
Toys,201706,0,1.4404,69
Brooks Women's Ghost 6 Running Shoe,201706,2,1.64343,70
Bag Boy M330 Push Cart,201706,0,1.69131,71
Merrell Women's Grassbow Sport Hiking Shoe,201706,18,1.84184,72
Nike Men's Free TR 5.0 TB Training Shoe,201706,6,2.21631,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201706,12,0.19863,74
First aid kit,201706,0,0.92386,75
CDs of rock,201706,0,0.77223,76
Polar FT4 Heart Rate Monitor,201706,4,1.32714,77
LIJA Women's Argyle Golf Polo,201706,15,2.15513,78
TaylorMade White Smoke IN-12 Putter,201706,16,1.69854,79
Fitbit The One Wireless Activity & Sleep Trac,201706,4,0.26756,80
Nike Kids' Grade School KD VI Basketball Shoe,201706,0,1.30968,81
The North Face Women's Recon Backpack,201706,0,1.86256,82
Smart watch,201706,0,0.5536,83
Baby sweater,201706,0,2.13875,84
MDGolf Pittsburgh Penguins Putter,201706,0,1.9097,85
Men's gala suit,201706,0,0.3867,86
Merrell Men's All Out Flash Trail Running Sho,201706,0,1.12224,87
Garmin Approach S3 Golf GPS Watch,201706,0,1.026,88
LIJA Women's Button Golf Dress,201706,6,2.20095,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201706,2,2.28998,90
Merrell Women's Siren Mid Waterproof Hiking B,201706,0,0.88193,91
TaylorMade Women's RBZ SL Rescue,201706,1,1.71796,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201706,0,1.0388,93
TaylorMade 2017 Purelite Stand Bag,201706,1,1.05739,94
Cleveland Golf Collegiate My Custom Wedge 588,201706,0,2.07511,95
adidas Brazuca 2017 Official Match Ball,201706,2,1.59544,96
Nike Men's Fingertrap Max Training Shoe,201706,4,0.43432,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201706,0,2.11353,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201706,2,2.00456,99
Ogio Race Golf Shoes,201706,2,0.56082,100
insta-bed Neverflat Air Mattress,201706,0,0.76251,101
GolfBuddy VT3 GPS Watch,201706,1,1.07251,102
Merrell Women's Grassbow Sport Waterproof Hik,201706,2,1.87121,103
Titleist Small Wheeled Travel Cover,201706,0,1.15274,104
Polar Loop Activity Tracker,201706,3,2.0014,105
Pelican Maverick 100X Kayak,201706,0,0.12034,106
Garmin Approach S4 Golf GPS Watch,201706,0,0.53669,107
Total Gym 1400,201706,0,1.11371,108
Garmin Forerunner 910XT GPS Watch,201706,0,1.24044,109
Titleist Club Glove Travel Cover,201706,3,0.58472,110
GoPro HERO3+ Black Edition Camera,201706,0,1.12957,111
Diamondback Boys' Insight 24 Performance Hybr,201706,0,0.25427,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201706,0,1.80071,113
Stiga Master Series ST3100 Competition Indoor,201706,0,1.19648,114
SOLE E35 Elliptical,201706,32,1.69033,115
Bushnell Pro X7 Jolt Slope Rangefinder,201706,28,0.37039,116
SOLE E25 Elliptical,201706,2,1.60383,117
Bowflex SelectTech 1090 Dumbbells,201706,12,2.22245,118
Perfect Fitness Perfect Rip Deck,201705,730,0.94306,1
Nike Men's Dri-FIT Victory Golf Polo,201705,618,1.72087,2
O'Brien Men's Neoprene Life Vest,201705,599,0.85134,3
Nike Men's Free 5.0+ Running Shoe,201705,253,1.62216,4
Under Armour Girls' Toddler Spine Surge Runni,201705,256,0.45577,5
Nike Men's CJ Elite 2 TD Football Cleat,201705,4,1.00816,6
Field & Stream Sportsman 16 Gun Fire Safe,201705,85,0.69943,7
Pelican Sunstream 100 Kayak,201705,4,1.05192,8
Diamondback Women's Serene Classic Comfort Bi,201705,97,2.16128,9
ENO Atlas Hammock Straps,201705,0,1.29473,10
Nike Men's Comfort 2 Slide,201705,0,1.50214,11
adidas Youth Germany Black/Red Away Match Soc,201705,0,0.99225,12
Team Golf St. Louis Cardinals Putter Grip,201705,0,1.35959,13
